teamName,firstName,lastName,primaryPosition,pitcherRole,power,contact,speed,fielding,arm,velocity,junk,accuracy,age,trait,subType,battingOrder,baseballPlayerLocalID,optionKey,optionValue,optionType
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,17,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,18,1,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,19,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,20,57,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,22,3,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,25,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,26,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,27,1,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,28,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,29,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,30,7,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,31,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,32,3,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,36,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,39,6,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,40,1,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,41,3,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,48,3,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,49,1,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,50,4,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,51,3,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,52,83,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,53,40.27993,6
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,54,1,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,57,3,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,58,1,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,59,0,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,60,0,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,61,1,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,62,0,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,63,0,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,64,1,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,65,1,5
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,66,Gasser,4
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,67,Morris,4
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,92,2,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,93,0,0
"Sand Cats",Gasser,Morris,1,3,2,6,12,58,,95,56,79,30,5,,,396,104,2,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,0,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,4,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,5,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,8,5,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,12,3,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,14,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,15,4,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,16,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,17,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,18,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,19,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,20,11,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,22,4,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,25,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,26,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,27,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,28,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,29,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,30,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,31,9,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,32,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,36,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,39,5,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,40,1,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,41,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,48,2,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,49,1,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,50,3,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,51,4,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,52,57,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,53,40.51545,6
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,54,1,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,57,2,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,58,1,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,59,0,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,60,0,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,61,1,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,62,0,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,63,0,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,64,1,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,65,0,5
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,66,Sebastian,4
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,67,Morrow,4
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,92,0,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,93,2,0
Buzzards,Sebastian,Morrow,1,2,21,13,47,55,,55,53,54,30,6,7,,111,104,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,0,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,4,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,5,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,8,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,12,2,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,14,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,15,4,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,16,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,17,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,18,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,19,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,20,4,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,22,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,25,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,26,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,27,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,28,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,29,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,30,4,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,31,4,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,32,3,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,36,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,39,1,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,40,3,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,41,2,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,48,2,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,49,3,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,50,2,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,51,16,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,52,24,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,53,17.97146,6
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,54,1,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,57,3,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,58,1,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,59,1,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,60,0,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,61,0,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,62,0,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,63,1,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,64,0,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,65,0,5
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,66,Ellain,4
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,67,Munstar,4
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,92,3,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,93,0,0
Jacks,Ellain,Munstar,1,3,15,5,11,35,,90,39,73,20,6,7,,232,104,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,0,1,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,4,1,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,5,1,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,8,3,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,12,1,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,14,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,15,2,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,16,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,17,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,18,1,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,19,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,20,33,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,22,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,25,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,26,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,27,4,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,28,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,29,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,30,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,31,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,32,3,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,36,0,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,39,5,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,40,5,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,41,2,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,48,3,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,49,2,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,50,6,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,51,11,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,52,45,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,53,39.61564,6
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,54,1,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,57,3,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,58,1,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,59,1,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,60,0,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,61,1,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,62,0,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,63,0,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,64,0,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,65,0,5
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,66,Kisha,4
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,67,Musharra,4
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,92,2,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,93,3,0
Jacks,Kisha,Musharra,1,3,12,12,41,58,,68,13,32,29,6,6,,212,104,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,0,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,0,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,4,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,4,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,5,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,5,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,8,6,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,8,6,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,12,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,12,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,14,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,14,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,15,4,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,15,4,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,16,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,16,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,17,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,17,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,18,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,18,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,19,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,19,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,20,30,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,20,30,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,22,2,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,22,2,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,25,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,25,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,26,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,26,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,27,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,27,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,28,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,28,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,29,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,29,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,30,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,30,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,31,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,31,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,32,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,32,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,36,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,36,3,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,39,4,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,39,4,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,40,2,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,40,2,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,41,2,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,41,2,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,48,4,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,48,4,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,49,3,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,49,3,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,50,9,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,50,9,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,51,16,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,51,16,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,52,33,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,52,33,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,53,35.03518,6
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,53,35.03518,6
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,54,5,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,54,5,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,55,6,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,55,6,5
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,66,Mario,4
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,66,Mario,4
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,67,Mustaccio,4
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,67,Mustaccio,4
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,92,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,92,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,93,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,93,0,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,5,104,104,1,0
Buzzards,Mario,Mustaccio,5,,72,63,69,88,79,,,,25,,,3,104,104,1,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,0,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,4,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,5,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,8,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,12,5,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,14,1,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,15,3,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,16,9,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,17,4,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,18,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,19,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,20,17,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,22,2,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,25,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,26,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,27,3,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,28,3,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,29,2,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,30,2,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,31,2,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,32,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,36,1,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,39,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,40,1,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,41,0,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,48,4,5
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,49,3,5
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,50,7,0
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,51,15,5
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,52,79,5
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,53,44.12517,6
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,54,9,5
Moonstars,Dale,Nale,9,,57,68,18,50,63,,,,37,4,7,,331,55,7,5
